core_id,comparison,language,script_a,script_b,noise_level,layer,distance
ST03,Formal_vs_Noisy,Marathi,Devanagari,Devanagari,Formal_vs_SMS,12,0.0068389177
ST03,Formal_vs_Noisy,Marathi,Latin,Latin,Formal_vs_SMS,2,0.07409668
ST03,Formal_vs_Noisy,Marathi,Latin,Latin,Formal_vs_SMS,6,0.06686133
ST03,Formal_vs_Noisy,Marathi,Latin,Latin,Formal_vs_SMS,12,0.008134484
ST04,Native_vs_Romanized,Hindi,Devanagari,Latin,Formal,2,0.07938099
ST04,Native_vs_Romanized,Hindi,Devanagari,Latin,Formal,6,0.055028677
ST04,Native_vs_Romanized,Hindi,Devanagari,Latin,Formal,12,0.005857706
ST04,Native_vs_Romanized,Hindi,Devanagari,Latin,SMS/Noisy,2,0.03711897
ST04,Native_vs_Romanized,Hindi,Devanagari,Latin,SMS/Noisy,6,0.054273844
ST04,Native_vs_Romanized,Hindi,Devanagari,Latin,SMS/Noisy,12,0.0053465962
ST04,Native_vs_Romanized,Marathi,Devanagari,Latin,Formal,2,0.11229199
ST04,Native_vs_Romanized,Marathi,Devanagari,Latin,Formal,6,0.094198406
ST04,Native_vs_Romanized,Marathi,Devanagari,Latin,Formal,12,0.0072829127
ST04,Native_vs_Romanized,Marathi,Devanagari,Latin,SMS/Noisy,2,0.08823335
ST04,Native_vs_Romanized,Marathi,Devanagari,Latin,SMS/Noisy,6,0.07628018
ST04,Native_vs_Romanized,Marathi,Devanagari,Latin,SMS/Noisy,12,0.0066765547
ST04,Formal_vs_Noisy,English,Latin,Latin,Formal_vs_SMS,2,0.040737808
ST04,Formal_vs_Noisy,English,Latin,Latin,Formal_vs_SMS,6,0.05883217
ST04,Formal_vs_Noisy,English,Latin,Latin,Formal_vs_SMS,12,0.006370783
ST04,Formal_vs_Noisy,Hindi,Devanagari,Devanagari,Formal_vs_SMS,2,0.07616699
ST04,Formal_vs_Noisy,Hindi,Devanagari,Devanagari,Formal_vs_SMS,6,0.09024751
ST04,Formal_vs_Noisy,Hindi,Devanagari,Devanagari,Formal_vs_SMS,12,0.0071041584
ST04,Formal_vs_Noisy,Hindi,Latin,Latin,Formal_vs_SMS,2,0.080596924
ST04,Formal_vs_Noisy,Hindi,Latin,Latin,Formal_vs_SMS,6,0.09162593
ST04,Formal_vs_Noisy,Hindi,Latin,Latin,Formal_vs_SMS,12,0.009642363
ST04,Formal_vs_Noisy,Marathi,Devanagari,Devanagari,Formal_vs_SMS,2,0.054982066
ST04,Formal_vs_Noisy,Marathi,Devanagari,Devanagari,Formal_vs_SMS,6,0.042285323
ST04,Formal_vs_Noisy,Marathi,Devanagari,Devanagari,Formal_vs_SMS,12,0.0019235611
ST04,Formal_vs_Noisy,Marathi,Latin,Latin,Formal_vs_SMS,2,0.07489753
ST04,Formal_vs_Noisy,Marathi,Latin,Latin,Formal_vs_SMS,6,0.06932092
ST04,Formal_vs_Noisy,Marathi,Latin,Latin,Formal_vs_SMS,12,0.005671978
ST05,Native_vs_Romanized,Hindi,Devanagari,Latin,Formal,2,0.11565828
ST05,Native_vs_Romanized,Hindi,Devanagari,Latin,Formal,6,0.08553541
ST05,Native_vs_Romanized,Hindi,Devanagari,Latin,Formal,12,0.00938648
ST05,Native_vs_Romanized,Hindi,Devanagari,Latin,SMS/Noisy,2,0.10421157
ST05,Native_vs_Romanized,Hindi,Devanagari,Latin,SMS/Noisy,6,0.059508204
ST05,Native_vs_Romanized,Hindi,Devanagari,Latin,SMS/Noisy,12,0.0075760484
ST05,Native_vs_Romanized,Marathi,Devanagari,Latin,Formal,2,0.11696541
ST05,Native_vs_Romanized,Marathi,Devanagari,Latin,Formal,6,0.09436858
ST05,Native_vs_Romanized,Marathi,Devanagari,Latin,Formal,12,0.009634495
ST05,Native_vs_Romanized,Marathi,Devanagari,Latin,SMS/Noisy,2,0.09848809
ST05,Native_vs_Romanized,Marathi,Devanagari,Latin,SMS/Noisy,6,0.09058106
ST05,Native_vs_Romanized,Marathi,Devanagari,Latin,SMS/Noisy,12,0.007960796
ST05,Formal_vs_Noisy,English,Latin,Latin,Formal_vs_SMS,2,0.088076234
ST05,Formal_vs_Noisy,English,Latin,Latin,Formal_vs_SMS,6,0.08105427
ST05,Formal_vs_Noisy,English,Latin,Latin,Formal_vs_SMS,12,0.006166041
ST05,Formal_vs_Noisy,Hindi,Devanagari,Devanagari,Formal_vs_SMS,2,0.039407372
ST05,Formal_vs_Noisy,Hindi,Devanagari,Devanagari,Formal_vs_SMS,6,0.04439372
ST05,Formal_vs_Noisy,Hindi,Devanagari,Devanagari,Formal_vs_SMS,12,0.0028738976
ST05,Formal_vs_Noisy,Hindi,Latin,Latin,Formal_vs_SMS,2,0.0854578
ST05,Formal_vs_Noisy,Hindi,Latin,Latin,Formal_vs_SMS,6,0.051044226
ST05,Formal_vs_Noisy,Hindi,Latin,Latin,Formal_vs_SMS,12,0.0059465766
ST05,Formal_vs_Noisy,Marathi,Devanagari,Devanagari,Formal_vs_SMS,2,0.041519105
ST05,Formal_vs_Noisy,Marathi,Devanagari,Devanagari,Formal_vs_SMS,6,0.046532154
ST05,Formal_vs_Noisy,Marathi,Devanagari,Devanagari,Formal_vs_SMS,12,0.0043818355
ST05,Formal_vs_Noisy,Marathi,Latin,Latin,Formal_vs_SMS,2,0.07431322
ST05,Formal_vs_Noisy,Marathi,Latin,Latin,Formal_vs_SMS,6,0.07133061
ST05,Formal_vs_Noisy,Marathi,Latin,Latin,Formal_vs_SMS,12,0.005715966
ST06,Native_vs_Romanized,Hindi,Devanagari,Latin,Formal,2,0.11489242
ST06,Native_vs_Romanized,Hindi,Devanagari,Latin,Formal,6,0.08985782
ST06,Native_vs_Romanized,Hindi,Devanagari,Latin,Formal,12,0.009853244
ST06,Native_vs_Romanized,Hindi,Devanagari,Latin,SMS/Noisy,2,0.048803568
ST06,Native_vs_Romanized,Hindi,Devanagari,Latin,SMS/Noisy,6,0.038457513
ST06,Native_vs_Romanized,Hindi,Devanagari,Latin,SMS/Noisy,12,0.005703211
ST06,Native_vs_Romanized,Marathi,Devanagari,Latin,Formal,2,0.091278076
ST06,Native_vs_Romanized,Marathi,Devanagari,Latin,Formal,6,0.10356915
ST06,Native_vs_Romanized,Marathi,Devanagari,Latin,Formal,12,0.008528709
ST06,Native_vs_Romanized,Marathi,Devanagari,Latin,SMS/Noisy,2,0.08278167
ST06,Native_vs_Romanized,Marathi,Devanagari,Latin,SMS/Noisy,6,0.0857206
ST06,Native_vs_Romanized,Marathi,Devanagari,Latin,SMS/Noisy,12,0.007540822
ST06,Formal_vs_Noisy,English,Latin,Latin,Formal_vs_SMS,2,0.03239715
ST06,Formal_vs_Noisy,English,Latin,Latin,Formal_vs_SMS,6,0.055080414
ST06,Formal_vs_Noisy,English,Latin,Latin,Formal_vs_SMS,12,0.007294953
ST06,Formal_vs_Noisy,Hindi,Devanagari,Devanagari,Formal_vs_SMS,2,0.058651388
ST06,Formal_vs_Noisy,Hindi,Devanagari,Devanagari,Formal_vs_SMS,6,0.04005629
ST06,Formal_vs_Noisy,Hindi,Devanagari,Devanagari,Formal_vs_SMS,12,0.003717661
ST06,Formal_vs_Noisy,Hindi,Latin,Latin,Formal_vs_SMS,2,0.10937536
ST06,Formal_vs_Noisy,Hindi,Latin,Latin,Formal_vs_SMS,6,0.097040415
ST06,Formal_vs_Noisy,Hindi,Latin,Latin,Formal_vs_SMS,12,0.007446587
ST06,Formal_vs_Noisy,Marathi,Devanagari,Devanagari,Formal_vs_SMS,2,0.06777692
ST06,Formal_vs_Noisy,Marathi,Devanagari,Devanagari,Formal_vs_SMS,6,0.056126535
ST06,Formal_vs_Noisy,Marathi,Devanagari,Devanagari,Formal_vs_SMS,12,0.0038493872
ST06,Formal_vs_Noisy,Marathi,Latin,Latin,Formal_vs_SMS,2,0.07089257
ST06,Formal_vs_Noisy,Marathi,Latin,Latin,Formal_vs_SMS,6,0.0787859
ST06,Formal_vs_Noisy,Marathi,Latin,Latin,Formal_vs_SMS,12,0.006417036
ST07,Native_vs_Romanized,Hindi,Devanagari,Latin,Formal,2,0.120967865
ST07,Native_vs_Romanized,Hindi,Devanagari,Latin,Formal,6,0.09820163
ST07,Native_vs_Romanized,Hindi,Devanagari,Latin,Formal,12,0.011631906
ST07,Native_vs_Romanized,Hindi,Devanagari,Latin,SMS/Noisy,2,0.078077435
ST07,Native_vs_Romanized,Hindi,Devanagari,Latin,SMS/Noisy,6,0.065099776
ST07,Native_vs_Romanized,Hindi,Devanagari,Latin,SMS/Noisy,12,0.005034864
ST07,Native_vs_Romanized,Marathi,Devanagari,Latin,Formal,2,0.15116519
ST07,Native_vs_Romanized,Marathi,Devanagari,Latin,Formal,6,0.13687867
ST07,Native_vs_Romanized,Marathi,Devanagari,Latin,Formal,12,0.013812482
ST07,Native_vs_Romanized,Marathi,Devanagari,Latin,SMS/Noisy,2,0.12976146
ST07,Native_vs_Romanized,Marathi,Devanagari,Latin,SMS/Noisy,6,0.08166045
ST07,Native_vs_Romanized,Marathi,Devanagari,Latin,SMS/Noisy,12,0.007772267
ST07,Formal_vs_Noisy,English,Latin,Latin,Formal_vs_SMS,2,0.08086133
ST07,Formal_vs_Noisy,English,Latin,Latin,Formal_vs_SMS,6,0.080079496
ST07,Formal_vs_Noisy,English,Latin,Latin,Formal_vs_SMS,12,0.0062024593
ST07,Formal_vs_Noisy,Hindi,Devanagari,Devanagari,Formal_vs_SMS,2,0.07731891
ST07,Formal_vs_Noisy,Hindi,Devanagari,Devanagari,Formal_vs_SMS,6,0.070632935
ST07,Formal_vs_Noisy,Hindi,Devanagari,Devanagari,Formal_vs_SMS,12,0.008736014
ST07,Formal_vs_Noisy,Hindi,Latin,Latin,Formal_vs_SMS,2,0.10550308
ST07,Formal_vs_Noisy,Hindi,Latin,Latin,Formal_vs_SMS,6,0.0883311
ST07,Formal_vs_Noisy,Hindi,Latin,Latin,Formal_vs_SMS,12,0.0074142814
ST07,Formal_vs_Noisy,Marathi,Devanagari,Devanagari,Formal_vs_SMS,2,0.101196885
ST07,Formal_vs_Noisy,Marathi,Devanagari,Devanagari,Formal_vs_SMS,6,0.08786631
ST07,Formal_vs_Noisy,Marathi,Devanagari,Devanagari,Formal_vs_SMS,12,0.010254145
ST07,Formal_vs_Noisy,Marathi,Latin,Latin,Formal_vs_SMS,2,0.057979167
ST07,Formal_vs_Noisy,Marathi,Latin,Latin,Formal_vs_SMS,6,0.047297478
ST07,Formal_vs_Noisy,Marathi,Latin,Latin,Formal_vs_SMS,12,0.0035991669
ST08,Native_vs_Romanized,Hindi,Devanagari,Latin,Formal,2,0.12464398
ST08,Native_vs_Romanized,Hindi,Devanagari,Latin,Formal,6,0.09202683
ST08,Native_vs_Romanized,Hindi,Devanagari,Latin,Formal,12,0.011251152
ST08,Native_vs_Romanized,Hindi,Devanagari,Latin,SMS/Noisy,2,0.06303227
ST08,Native_vs_Romanized,Hindi,Devanagari,Latin,SMS/Noisy,6,0.071888626
ST08,Native_vs_Romanized,Hindi,Devanagari,Latin,SMS/Noisy,12,0.0065416098
ST08,Native_vs_Romanized,Marathi,Devanagari,Latin,Formal,2,0.10758191
ST08,Native_vs_Romanized,Marathi,Devanagari,Latin,Formal,6,0.09882009
ST08,Native_vs_Romanized,Marathi,Devanagari,Latin,Formal,12,0.008639991
ST08,Native_vs_Romanized,Marathi,Devanagari,Latin,SMS/Noisy,2,0.096229374
ST08,Native_vs_Romanized,Marathi,Devanagari,Latin,SMS/Noisy,6,0.08252829
ST08,Native_vs_Romanized,Marathi,Devanagari,Latin,SMS/Noisy,12,0.007291436
ST08,Formal_vs_Noisy,English,Latin,Latin,Formal_vs_SMS,2,0.05576682
ST08,Formal_vs_Noisy,English,Latin,Latin,Formal_vs_SMS,6,0.060263574
ST08,Formal_vs_Noisy,English,Latin,Latin,Formal_vs_SMS,12,0.0043869615
ST08,Formal_vs_Noisy,Hindi,Devanagari,Devanagari,Formal_vs_SMS,2,0.056277692
ST08,Formal_vs_Noisy,Hindi,Devanagari,Devanagari,Formal_vs_SMS,6,0.06274319
ST08,Formal_vs_Noisy,Hindi,Devanagari,Devanagari,Formal_vs_SMS,12,0.0072085857
ST08,Formal_vs_Noisy,Hindi,Latin,Latin,Formal_vs_SMS,2,0.07019067
ST08,Formal_vs_Noisy,Hindi,Latin,Latin,Formal_vs_SMS,6,0.08535111
ST08,Formal_vs_Noisy,Hindi,Latin,Latin,Formal_vs_SMS,12,0.0062481165
ST08,Formal_vs_Noisy,Marathi,Devanagari,Devanagari,Formal_vs_SMS,2,0.0534119
ST08,Formal_vs_Noisy,Marathi,Devanagari,Devanagari,Formal_vs_SMS,6,0.05831647
ST08,Formal_vs_Noisy,Marathi,Devanagari,Devanagari,Formal_vs_SMS,12,0.0041069984
ST08,Formal_vs_Noisy,Marathi,Latin,Latin,Formal_vs_SMS,2,0.07411659
ST08,Formal_vs_Noisy,Marathi,Latin,Latin,Formal_vs_SMS,6,0.069101155
ST08,Formal_vs_Noisy,Marathi,Latin,Latin,Formal_vs_SMS,12,0.00562948
ST09,Native_vs_Romanized,Hindi,Devanagari,Latin,Formal,2,0.112201154
ST09,Native_vs_Romanized,Hindi,Devanagari,Latin,Formal,6,0.090580225
ST09,Native_vs_Romanized,Hindi,Devanagari,Latin,Formal,12,0.010365725
ST09,Native_vs_Romanized,Hindi,Devanagari,Latin,SMS/Noisy,2,0.1230098
ST09,Native_vs_Romanized,Hindi,Devanagari,Latin,SMS/Noisy,6,0.10167891
ST09,Native_vs_Romanized,Hindi,Devanagari,Latin,SMS/Noisy,12,0.0056483746
ST09,Native_vs_Romanized,Marathi,Devanagari,Latin,Formal,2,0.11496091
ST09,Native_vs_Romanized,Marathi,Devanagari,Latin,Formal,6,0.09925544
ST09,Native_vs_Romanized,Marathi,Devanagari,Latin,Formal,12,0.011415601
ST09,Native_vs_Romanized,Marathi,Devanagari,Latin,SMS/Noisy,2,0.09696418
ST09,Native_vs_Romanized,Marathi,Devanagari,Latin,SMS/Noisy,6,0.08231789
ST09,Native_vs_Romanized,Marathi,Devanagari,Latin,SMS/Noisy,12,0.010229647
ST09,Formal_vs_Noisy,English,Latin,Latin,Formal_vs_SMS,2,0.051173568
ST09,Formal_vs_Noisy,English,Latin,Latin,Formal_vs_SMS,6,0.06542516
ST09,Formal_vs_Noisy,English,Latin,Latin,Formal_vs_SMS,12,0.005174935
ST09,Formal_vs_Noisy,Hindi,Devanagari,Devanagari,Formal_vs_SMS,2,0.033574462
ST09,Formal_vs_Noisy,Hindi,Devanagari,Devanagari,Formal_vs_SMS,6,0.03849566
ST09,Formal_vs_Noisy,Hindi,Devanagari,Devanagari,Formal_vs_SMS,12,0.002816081
ST09,Formal_vs_Noisy,Hindi,Latin,Latin,Formal_vs_SMS,2,0.08104032
ST09,Formal_vs_Noisy,Hindi,Latin,Latin,Formal_vs_SMS,6,0.07224387
ST09,Formal_vs_Noisy,Hindi,Latin,Latin,Formal_vs_SMS,12,0.0081602335
ST09,Formal_vs_Noisy,Marathi,Devanagari,Devanagari,Formal_vs_SMS,2,0.086122215
ST09,Formal_vs_Noisy,Marathi,Devanagari,Devanagari,Formal_vs_SMS,6,0.07846129
ST09,Formal_vs_Noisy,Marathi,Devanagari,Devanagari,Formal_vs_SMS,12,0.008507848
ST09,Formal_vs_Noisy,Marathi,Latin,Latin,Formal_vs_SMS,2,0.09320217
ST09,Formal_vs_Noisy,Marathi,Latin,Latin,Formal_vs_SMS,6,0.07077205
ST09,Formal_vs_Noisy,Marathi,Latin,Latin,Formal_vs_SMS,12,0.007899284
ST10,Native_vs_Romanized,Hindi,Devanagari,Latin,Formal,2,0.121533394
ST10,Native_vs_Romanized,Hindi,Devanagari,Latin,Formal,6,0.09600824
ST10,Native_vs_Romanized,Hindi,Devanagari,Latin,Formal,12,0.012489796
ST10,Native_vs_Romanized,Hindi,Devanagari,Latin,SMS/Noisy,2,0.1113497
ST10,Native_vs_Romanized,Hindi,Devanagari,Latin,SMS/Noisy,6,0.13845152
ST10,Native_vs_Romanized,Hindi,Devanagari,Latin,SMS/Noisy,12,0.006845236
ST10,Native_vs_Romanized,Marathi,Devanagari,Latin,Formal,2,0.10036266
ST10,Native_vs_Romanized,Marathi,Devanagari,Latin,Formal,6,0.08152938
ST10,Native_vs_Romanized,Marathi,Devanagari,Latin,Formal,12,0.0092749
ST10,Native_vs_Romanized,Marathi,Devanagari,Latin,SMS/Noisy,2,0.057890475
ST10,Native_vs_Romanized,Marathi,Devanagari,Latin,SMS/Noisy,6,0.07539368
ST10,Native_vs_Romanized,Marathi,Devanagari,Latin,SMS/Noisy,12,0.0058797
ST10,Formal_vs_Noisy,English,Latin,Latin,Formal_vs_SMS,2,0.027083576
ST10,Formal_vs_Noisy,English,Latin,Latin,Formal_vs_SMS,6,0.045214593
ST10,Formal_vs_Noisy,English,Latin,Latin,Formal_vs_SMS,12,0.0052310824
ST10,Formal_vs_Noisy,Hindi,Devanagari,Devanagari,Formal_vs_SMS,2,0.08849186
ST10,Formal_vs_Noisy,Hindi,Devanagari,Devanagari,Formal_vs_SMS,6,0.12086618
ST10,Formal_vs_Noisy,Hindi,Devanagari,Devanagari,Formal_vs_SMS,12,0.012270331
ST10,Formal_vs_Noisy,Hindi,Latin,Latin,Formal_vs_SMS,2,0.09346986
ST10,Formal_vs_Noisy,Hindi,Latin,Latin,Formal_vs_SMS,6,0.106950164
ST10,Formal_vs_Noisy,Hindi,Latin,Latin,Formal_vs_SMS,12,0.0071219206
ST10,Formal_vs_Noisy,Marathi,Devanagari,Devanagari,Formal_vs_SMS,2,0.05849862
ST10,Formal_vs_Noisy,Marathi,Devanagari,Devanagari,Formal_vs_SMS,6,0.07190418
ST10,Formal_vs_Noisy,Marathi,Devanagari,Devanagari,Formal_vs_SMS,12,0.0072278976
ST10,Formal_vs_Noisy,Marathi,Latin,Latin,Formal_vs_SMS,2,0.07815564
ST10,Formal_vs_Noisy,Marathi,Latin,Latin,Formal_vs_SMS,6,0.08398366
ST10,Formal_vs_Noisy,Marathi,Latin,Latin,Formal_vs_SMS,12,0.007883012
UE01,Native_vs_Romanized,Hindi,Devanagari,Latin,Formal,2,0.07551712
UE01,Native_vs_Romanized,Hindi,Devanagari,Latin,Formal,6,0.058228552
UE01,Native_vs_Romanized,Hindi,Devanagari,Latin,Formal,12,0.006871164
UE01,Native_vs_Romanized,Hindi,Devanagari,Latin,SMS/Noisy,2,0.07297701
UE01,Native_vs_Romanized,Hindi,Devanagari,Latin,SMS/Noisy,6,0.054626822
UE01,Native_vs_Romanized,Hindi,Devanagari,Latin,SMS/Noisy,12,0.006023884
UE01,Native_vs_Romanized,Marathi,Devanagari,Latin,Formal,2,0.124237895
UE01,Native_vs_Romanized,Marathi,Devanagari,Latin,Formal,6,0.092555225
UE01,Native_vs_Romanized,Marathi,Devanagari,Latin,Formal,12,0.008976102
UE01,Native_vs_Romanized,Marathi,Devanagari,Latin,SMS/Noisy,2,0.1281308
UE01,Native_vs_Romanized,Marathi,Devanagari,Latin,SMS/Noisy,6,0.10105646
UE01,Native_vs_Romanized,Marathi,Devanagari,Latin,SMS/Noisy,12,0.007982969
UE01,Formal_vs_Noisy,English,Latin,Latin,Formal_vs_SMS,2,0.023326397
UE01,Formal_vs_Noisy,English,Latin,Latin,Formal_vs_SMS,6,0.025375366
UE01,Formal_vs_Noisy,English,Latin,Latin,Formal_vs_SMS,12,0.0015607476
UE01,Formal_vs_Noisy,Hindi,Devanagari,Devanagari,Formal_vs_SMS,2,0.024060965
UE01,Formal_vs_Noisy,Hindi,Devanagari,Devanagari,Formal_vs_SMS,6,0.02540499
UE01,Formal_vs_Noisy,Hindi,Devanagari,Devanagari,Formal_vs_SMS,12,0.0014714003
UE01,Formal_vs_Noisy,Hindi,Latin,Latin,Formal_vs_SMS,2,0.033587933
UE01,Formal_vs_Noisy,Hindi,Latin,Latin,Formal_vs_SMS,6,0.036166072
UE01,Formal_vs_Noisy,Hindi,Latin,Latin,Formal_vs_SMS,12,0.0024003386
UE01,Formal_vs_Noisy,Marathi,Devanagari,Devanagari,Formal_vs_SMS,2,0.03938371
UE01,Formal_vs_Noisy,Marathi,Devanagari,Devanagari,Formal_vs_SMS,6,0.02848661
UE01,Formal_vs_Noisy,Marathi,Devanagari,Devanagari,Formal_vs_SMS,12,0.0025413632
UE01,Formal_vs_Noisy,Marathi,Latin,Latin,Formal_vs_SMS,2,0.063200474
UE01,Formal_vs_Noisy,Marathi,Latin,Latin,Formal_vs_SMS,6,0.052254736
UE01,Formal_vs_Noisy,Marathi,Latin,Latin,Formal_vs_SMS,12,0.003837049
UE02,Native_vs_Romanized,Hindi,Devanagari,Latin,Formal,2,0.06478149
UE02,Native_vs_Romanized,Hindi,Devanagari,Latin,Formal,6,0.04004103
UE02,Native_vs_Romanized,Hindi,Devanagari,Latin,Formal,12,0.0054534674
UE02,Native_vs_Romanized,Hindi,Devanagari,Latin,SMS/Noisy,2,0.053886414
UE02,Native_vs_Romanized,Hindi,Devanagari,Latin,SMS/Noisy,6,0.050106585
UE02,Native_vs_Romanized,Hindi,Devanagari,Latin,SMS/Noisy,12,0.004936278
UE02,Native_vs_Romanized,Marathi,Devanagari,Latin,Formal,2,0.08491379
UE02,Native_vs_Romanized,Marathi,Devanagari,Latin,Formal,6,0.06406289
UE02,Native_vs_Romanized,Marathi,Devanagari,Latin,Formal,12,0.007925749
UE02,Native_vs_Romanized,Marathi,Devanagari,Latin,SMS/Noisy,2,0.0933131
UE02,Native_vs_Romanized,Marathi,Devanagari,Latin,SMS/Noisy,6,0.06811684
UE02,Native_vs_Romanized,Marathi,Devanagari,Latin,SMS/Noisy,12,0.0069325566
UE02,Formal_vs_Noisy,English,Latin,Latin,Formal_vs_SMS,2,0.021335542
UE02,Formal_vs_Noisy,English,Latin,Latin,Formal_vs_SMS,6,0.03126383
UE02,Formal_vs_Noisy,English,Latin,Latin,Formal_vs_SMS,12,0.002345562
UE02,Formal_vs_Noisy,Hindi,Devanagari,Devanagari,Formal_vs_SMS,2,0.027988613
UE02,Formal_vs_Noisy,Hindi,Devanagari,Devanagari,Formal_vs_SMS,6,0.032476425
UE02,Formal_vs_Noisy,Hindi,Devanagari,Devanagari,Formal_vs_SMS,12,0.0026016831
UE02,Formal_vs_Noisy,Hindi,Latin,Latin,Formal_vs_SMS,2,0.045800507
UE02,Formal_vs_Noisy,Hindi,Latin,Latin,Formal_vs_SMS,6,0.052013278
UE02,Formal_vs_Noisy,Hindi,Latin,Latin,Formal_vs_SMS,12,0.003517568
UE02,Formal_vs_Noisy,Marathi,Devanagari,Devanagari,Formal_vs_SMS,2,0.03045398
UE02,Formal_vs_Noisy,Marathi,Devanagari,Devanagari,Formal_vs_SMS,6,0.02383113
UE02,Formal_vs_Noisy,Marathi,Devanagari,Devanagari,Formal_vs_SMS,12,0.0013384819
UE02,Formal_vs_Noisy,Marathi,Latin,Latin,Formal_vs_SMS,2,0.05559492
UE02,Formal_vs_Noisy,Marathi,Latin,Latin,Formal_vs_SMS,6,0.04185438
UE02,Formal_vs_Noisy,Marathi,Latin,Latin,Formal_vs_SMS,12,0.0034777522
UE03,Native_vs_Romanized,Hindi,Devanagari,Latin,Formal,2,0.096722126
UE03,Native_vs_Romanized,Hindi,Devanagari,Latin,Formal,6,0.08938646
UE03,Native_vs_Romanized,Hindi,Devanagari,Latin,Formal,12,0.01015085
UE03,Native_vs_Romanized,Hindi,Devanagari,Latin,SMS/Noisy,2,0.07806176
UE03,Native_vs_Romanized,Hindi,Devanagari,Latin,SMS/Noisy,6,0.04383129
UE03,Native_vs_Romanized,Hindi,Devanagari,Latin,SMS/Noisy,12,0.0035940409
UE03,Native_vs_Romanized,Marathi,Devanagari,Latin,Formal,2,0.09100658
UE03,Native_vs_Romanized,Marathi,Devanagari,Latin,Formal,6,0.07600713
UE03,Native_vs_Romanized,Marathi,Devanagari,Latin,Formal,12,0.0071827173
UE03,Native_vs_Romanized,Marathi,Devanagari,Latin,SMS/Noisy,2,0.09711301
UE03,Native_vs_Romanized,Marathi,Devanagari,Latin,SMS/Noisy,6,0.07596773
UE03,Native_vs_Romanized,Marathi,Devanagari,Latin,SMS/Noisy,12,0.007627547
UE03,Formal_vs_Noisy,English,Latin,Latin,Formal_vs_SMS,2,0.04535693
UE03,Formal_vs_Noisy,English,Latin,Latin,Formal_vs_SMS,6,0.043027043
UE03,Formal_vs_Noisy,English,Latin,Latin,Formal_vs_SMS,12,0.0047461987
UE03,Formal_vs_Noisy,Hindi,Devanagari,Devanagari,Formal_vs_SMS,2,0.019630075
UE03,Formal_vs_Noisy,Hindi,Devanagari,Devanagari,Formal_vs_SMS,6,0.018919647
UE03,Formal_vs_Noisy,Hindi,Devanagari,Devanagari,Formal_vs_SMS,12,0.001934886
UE03,Formal_vs_Noisy,Hindi,Latin,Latin,Formal_vs_SMS,2,0.069441915
UE03,Formal_vs_Noisy,Hindi,Latin,Latin,Formal_vs_SMS,6,0.055481672
UE03,Formal_vs_Noisy,Hindi,Latin,Latin,Formal_vs_SMS,12,0.0048758388
UE03,Formal_vs_Noisy,Marathi,Devanagari,Devanagari,Formal_vs_SMS,2,0.045160174
UE03,Formal_vs_Noisy,Marathi,Devanagari,Devanagari,Formal_vs_SMS,6,0.036238253
UE03,Formal_vs_Noisy,Marathi,Devanagari,Devanagari,Formal_vs_SMS,12,0.0029129386
UE03,Formal_vs_Noisy,Marathi,Latin,Latin,Formal_vs_SMS,2,0.08502388
UE03,Formal_vs_Noisy,Marathi,Latin,Latin,Formal_vs_SMS,6,0.06207484
UE03,Formal_vs_Noisy,Marathi,Latin,Latin,Formal_vs_SMS,12,0.005580902
UE04,Native_vs_Romanized,Hindi,Devanagari,Latin,Formal,2,0.08875054
UE04,Native_vs_Romanized,Hindi,Devanagari,Latin,Formal,6,0.063212395
UE04,Native_vs_Romanized,Hindi,Devanagari,Latin,Formal,12,0.008113742
UE04,Native_vs_Romanized,Hindi,Devanagari,Latin,SMS/Noisy,2,0.08285594
UE04,Native_vs_Romanized,Hindi,Devanagari,Latin,SMS/Noisy,6,0.055674493
UE04,Native_vs_Romanized,Hindi,Devanagari,Latin,SMS/Noisy,12,0.0054990053
UE04,Native_vs_Romanized,Marathi,Devanagari,Latin,Formal,2,0.098584056
UE04,Native_vs_Romanized,Marathi,Devanagari,Latin,Formal,6,0.06795049
UE04,Native_vs_Romanized,Marathi,Devanagari,Latin,Formal,12,0.005869031
UE04,Native_vs_Romanized,Marathi,Devanagari,Latin,SMS/Noisy,2,0.08346796
UE04,Native_vs_Romanized,Marathi,Devanagari,Latin,SMS/Noisy,6,0.065309525
UE04,Native_vs_Romanized,Marathi,Devanagari,Latin,SMS/Noisy,12,0.0058713555
UE04,Formal_vs_Noisy,English,Latin,Latin,Formal_vs_SMS,2,0.014224708
UE04,Formal_vs_Noisy,English,Latin,Latin,Formal_vs_SMS,6,0.02587533
UE04,Formal_vs_Noisy,English,Latin,Latin,Formal_vs_SMS,12,0.002063036
UE04,Formal_vs_Noisy,Hindi,Devanagari,Devanagari,Formal_vs_SMS,2,0.025663972
UE04,Formal_vs_Noisy,Hindi,Devanagari,Devanagari,Formal_vs_SMS,6,0.020739734
UE04,Formal_vs_Noisy,Hindi,Devanagari,Devanagari,Formal_vs_SMS,12,0.0017430782
UE04,Formal_vs_Noisy,Hindi,Latin,Latin,Formal_vs_SMS,2,0.049090266
UE04,Formal_vs_Noisy,Hindi,Latin,Latin,Formal_vs_SMS,6,0.032872796
UE04,Formal_vs_Noisy,Hindi,Latin,Latin,Formal_vs_SMS,12,0.0030174851
UE04,Formal_vs_Noisy,Marathi,Devanagari,Devanagari,Formal_vs_SMS,2,0.029494643
